step,mid_price,best_bid,best_ask
498,97.96390643856272,97.91390643856272,97.85
499,96.95668330605334,97.76,97.00668330605333
500,98.03751441059397,96.76,98.08751441059397
501,97.39074728762616,97.34074728762616,98.01
502,97.45582674665387,97.40582674665387,97.50582674665387
503,96.84966914039092,96.79966914039092,97.41
504,97.5177171618595,97.4677171618595,96.8
505,96.7001173081459,96.65011730814591,96.7501173081459
506,96.81182429757548,96.53,96.86182429757548
507,96.76965120922628,96.61,96.81965120922628
508,96.27399783310459,96.22399783310459,96.74
509,96.37357583964848,96.32357583964848,96.25
510,96.71491668178406,96.66491668178406,96.35
511,97.19235336953734,97.14235336953735,96.69
512,97.74185734121247,96.99,97.79185734121246
513,97.02568853976913,96.97568853976914,97.72
514,96.89841826907261,96.83,96.9484182690726
515,96.56757821655002,96.51757821655002,96.87
516,96.95511436615728,96.90511436615728,96.54
517,96.73152780864574,96.68152780864574,96.93
518,97.26436546057631,96.53,97.31436546057631
519,96.422241875205,96.372241875205,97.24
520,97.6278281559153,96.22,97.6778281559153
521,97.6097917302597,97.5597917302597,97.6597917302597
522,97.81360497412838,97.43,97.86360497412838
523,96.96509345458792,97.64,97.01509345458791
524,97.32490882893302,97.27490882893302,97.37490882893302
525,96.83090999447269,96.7809099944727,97.27
526,97.8399208467948,97.7899208467948,96.78
527,97.47829860247921,97.42829860247922,97.79
528,98.12921348635061,98.07921348635061,97.45
529,98.68663772268864,97.93,98.73663772268864
530,98.45135454980641,98.49,98.50135454980641
531,99.41674802983744,99.36674802983744,99.46674802983743
532,99.47436764593229,99.24,99.52436764593229
533,99.65169212100083,99.3,99.70169212100083
534,99.94965136803931,99.45,99.99965136803931
535,99.5019836466004,99.75,99.55198364660039
536,99.35597334367915,99.30597334367916,99.40597334367915
537,99.94505794354421,99.89505794354422,99.31
538,100.78070132349022,100.73070132349022,99.9
539,101.15345705322156,101.10345705322156,100.76
540,101.79895025756944,100.95,101.84895025756944
541,101.5795729643258,101.52957296432581,101.6295729643258
542,102.0597368878357,101.4,102.1097368878357
543,102.14822453448166,101.86,102.19822453448165
544,102.05544354012152,101.95,102.10544354012151
545,101.99982903990258,101.86,102.04982903990258
546,101.74496749112511,101.69496749112511,101.7949674911251
547,101.22085396144061,101.17085396144061,101.69
548,101.53698192794104,101.48698192794105,101.17
549,101.24843619430412,101.19843619430412,101.49
550,100.87666502039103,100.82666502039103,101.22
551,100.25478658789582,100.68,100.30478658789582
552,100.27081150032225,100.22081150032226,100.23
553,100.07319134805262,100.07,100.12319134805261
554,98.88053171203268,98.83053171203268,100.05
555,99.00722989342417,98.95722989342417,98.86
556,99.3079471349365,99.2579471349365,98.98
557,98.60938874218333,98.55938874218333,99.28
558,98.94626349642198,98.89626349642198,98.58
559,98.92206464507184,98.87206464507184,98.92
560,99.32043251927341,99.27043251927341,98.9
561,99.29446477679623,99.24446477679624,99.3
562,98.46041806052268,99.09,98.51041806052268
563,99.01353747655052,98.26,99.06353747655052
564,99.60769213479352,99.55769213479353,98.99
565,99.51078656323277,99.46078656323277,99.58
566,99.7944561324481,99.31,99.8444561324481
567,100.05824854621582,99.59,100.10824854621582
568,100.56681806561348,99.86,100.61681806561347
569,100.50090425823866,100.37,100.55090425823866
570,100.21823351647323,100.3,100.26823351647323
571,99.78499977480065,100.02,99.83499977480065
572,98.88778188730699,98.83778188730699,99.76
573,98.60904452899014,98.55904452899014,98.86
574,98.326743372472,98.276743372472,98.58
575,97.75702759505054,97.70702759505055,98.3
576,96.93609217917616,96.88609217917616,97.73
577,97.52035343496325,97.47035343496326,96.91
578,98.20891602817446,98.15891602817446,97.5
579,98.26613425618426,98.01,98.31613425618426
580,98.39856354580934,98.34856354580934,98.24
581,98.4165277628225,98.2,98.4665277628225
582,98.20263437385876,98.15263437385876,98.39
583,98.12107239161986,98.0,98.17107239161986
584,97.75185256505003,97.70185256505003,98.1
585,97.58115361762876,97.55,97.63115361762875
586,97.87115673791796,97.82115673791796,97.56
587,98.40362359682389,97.67,98.45362359682389
588,98.64667820931041,98.2,98.6966782093104
589,98.1113602321126,98.45,98.1613602321126
590,97.24107440617648,97.19107440617648,98.09
591,96.74208586436569,96.6920858643657,97.22
592,96.10198492184979,96.0519849218498,96.72
593,97.27338628795923,97.22338628795923,97.32338628795922
594,96.99560710758594,96.94560710758594,97.22
595,95.6486655710343,95.5986655710343,96.97
596,95.09148682291209,95.04148682291209,95.14148682291209
597,94.87786993169824,94.82786993169825,95.04
598,94.99348768888115,94.94348768888115,94.83
599,94.61933934906597,94.56933934906597,94.94
600,94.64350038025489,94.5935003802549,94.59
601,95.25798509561143,94.44,95.30798509561143
602,94.86735995734416,94.81735995734417,95.23
603,94.15036272454756,94.67,94.20036272454756
604,94.54906602521933,94.49906602521934,94.59906602521933
605,94.85258745838729,94.8025874583873,94.5
606,94.66097937444678,94.61097937444679,94.8
607,94.8366291934273,94.7866291934273,94.64
608,94.33742975664389,94.64,94.38742975664388
609,94.23781892774696,94.14,94.28781892774695
610,94.34055291030131,94.29055291030132,94.21
611,94.3602352439405,94.3102352439405,94.32
612,94.56497010439585,94.51497010439586,94.61497010439585
613,95.11202671997388,94.39,95.16202671997388
614,95.08942029480978,94.94,95.13942029480978
615,95.7447341908827,94.91,95.79473419088269
616,95.67322678937187,95.57,95.72322678937186
617,94.96965553115237,95.5,95.01965553115237
618,95.27888173164774,94.79,95.32888173164774
619,94.77848037585447,94.72848037585447,94.82848037585447
620,95.18653834052631,95.13653834052631,94.73
621,95.02978819764937,94.97978819764937,95.07978819764936
622,95.14700588070949,94.83,95.19700588070948
623,94.99640691770144,94.94640691770144,95.12
624,95.13536978180758,94.8,95.18536978180758
625,94.57694923810296,94.52694923810296,95.11
626,94.02903903821236,93.97903903821236,94.07903903821236
627,94.17407457414205,94.12407457414206,93.98
628,93.88688192170238,93.83688192170239,94.12
629,94.21619450305711,94.16619450305711,93.84
630,93.81392886752744,93.76392886752744,94.17
631,93.36140360694961,93.31140360694961,93.79
632,92.91059121871754,92.86059121871754,93.34
633,92.51571008565146,92.71,92.56571008565146
634,92.3386397112409,92.2886397112409,92.49
635,92.80393046548333,92.75393046548334,92.31
636,93.31246943252654,93.26246943252654,93.36246943252654
637,92.70299963429966,93.14,92.75299963429966
638,92.68720035275973,92.5,92.73720035275973
639,92.53826662802634,92.48826662802634,92.66
640,93.16394576397451,93.11394576397451,92.51
641,92.70705651929886,92.96,92.75705651929886
642,92.1255798695131,92.51,92.1755798695131
643,92.02326653612494,91.97326653612494,92.1
644,92.15990666456428,92.10990666456428,92.0
645,91.4269303014205,91.3769303014205,92.13
646,91.63024213126275,91.23,91.68024213126274
647,91.69197652501215,91.64197652501215,91.61
648,92.18493853221997,91.49,92.23493853221997
649,91.70204067054287,91.65204067054287,92.16
650,91.8218138694152,91.5,91.87181386941519
651,92.1836196029508,92.1336196029508,91.8
652,91.86401951775618,91.98,91.91401951775617
653,92.28518170312061,91.66,92.33518170312061
654,92.41120384944554,92.36120384944554,92.46120384944554
655,92.11792864998239,92.24,92.16792864998239
656,92.46610243847242,92.41610243847242,92.51610243847242
657,92.82382703615981,92.77382703615982,92.87382703615981
658,92.62405066325688,92.65,92.67405066325688
659,92.9454417827009,92.42,92.9954417827009
660,92.2627447008145,92.2127447008145,92.92
661,92.68984172943317,92.06,92.73984172943317
662,93.30463281212377,93.25463281212377,93.35463281212377
663,93.63419342677298,93.13,93.68419342677298
664,94.0562622760718,93.46,94.1062622760718
665,93.87964137424233,93.86,93.92964137424232
666,93.29587548917257,93.24587548917258,93.85
667,92.60412807636423,92.55412807636424,92.65412807636423
668,92.62128818176134,92.57128818176135,92.55
669,92.73524983249831,92.68524983249831,92.57
670,92.63804595939541,92.58804595939542,92.69
671,92.98271857731255,92.93271857731256,92.59
672,92.98043355917464,92.93043355917465,92.93
673,93.13120829509216,93.08120829509217,93.18120829509216
674,92.63256501963592,92.96,92.68256501963592
675,92.60110771676618,92.46,92.65110771676618
676,91.41776064374395,92.4,91.46776064374394
677,91.80200817679508,91.75200817679509,91.39
678,92.46106729163095,92.41106729163096,91.78
679,92.15565272926847,92.10565272926847,92.44
680,92.0486771296804,91.96,92.0986771296804
681,92.15940787069464,92.10940787069464,92.02
682,92.54217049897534,92.49217049897534,92.59217049897534
683,92.46168832907374,92.41168832907374,92.49
684,91.6897587699738,91.63975876997381,91.7397587699738
685,91.48078220141089,91.43078220141089,91.53078220141089
686,91.17906299325776,91.12906299325776,91.46
687,92.06386680413455,92.01386680413455,91.15
688,91.88311215825223,91.86,91.93311215825223
689,91.7982880093321,91.7482880093321,91.8482880093321
690,92.36547861060674,91.62,92.41547861060674
691,91.19694209100098,92.19,91.24694209100097
692,91.23374992893848,91.18374992893848,91.28374992893848
693,91.02007764357697,90.97007764357697,91.21
694,90.84672784514545,90.82,90.89672784514545
695,91.6049270322323,91.5549270322323,90.82
696,91.74636931385608,91.69636931385608,91.58
697,91.34857647553831,91.55,91.3985764755383
698,90.97913995500895,90.92913995500895,91.02913995500894
699,91.01846601509604,90.96846601509604,90.93
700,91.11222090968043,91.06222090968043,90.97
701,91.09636435748773,91.04636435748773,91.06
702,91.35640219842318,91.30640219842319,91.05
703,90.5795789767431,90.5295789767431,91.33
704,90.36524068628987,90.31524068628987,90.41524068628986
705,91.11313537082125,91.06313537082126,90.32
706,91.24499320255144,91.19499320255144,91.29499320255144
707,91.20071037019804,91.07,91.25071037019804
708,91.10745000084971,91.0,91.1574500008497
709,91.0828263870767,91.0328263870767,91.08
710,90.58136659961703,90.53136659961703,91.06
711,91.59930366224602,91.54930366224602,90.56
712,91.27770902160117,91.22770902160117,91.57
713,90.6868196529768,91.08,90.73681965297679
714,90.32411475105218,90.27411475105218,90.66
715,90.41904250244005,90.36904250244005,90.3
716,90.6769681662768,90.6269681662768,90.39
717,90.20761430428001,90.48,90.25761430428001
718,89.66384915236064,89.61384915236064,89.71384915236064
719,89.77958944104597,89.72958944104597,89.61
720,89.93897924734058,89.88897924734059,89.75
721,90.48286241194259,90.4328624119426,90.53286241194259
722,90.89981596367542,90.31,90.94981596367542
723,90.16253275528233,90.7,90.21253275528233
724,90.14363459812398,89.96,90.19363459812398
725,89.54247868481836,89.49247868481837,90.12
726,90.20488048258714,89.34,90.25488048258714
727,89.86006864227936,89.81006864227936,90.18
728,89.09773239050327,89.66,89.14773239050326
729,88.82675365730276,88.77675365730276,89.07
730,88.7248492673045,88.67484926730451,88.8
731,89.17586037623349,88.52,89.22586037623348
732,89.29329113239513,89.24329113239513,89.15
733,89.11115406414126,89.09,89.16115406414126
734,88.39922039752675,88.91,88.44922039752674
735,88.68814496575531,88.63814496575532,88.37
736,88.97750946084423,88.92750946084423,88.66
737,88.53823088300503,88.48823088300503,88.95
738,88.3113540717671,88.34,88.3613540717671
739,88.61402364375873,88.56402364375873,88.29
740,88.35229177731532,88.30229177731532,88.40229177731531
741,88.4213060749429,88.18,88.4713060749429
742,89.22752278097305,88.22,89.27752278097304
743,88.72233848816504,88.67233848816504,88.77233848816503
744,88.83037059738024,88.55,88.88037059738024
745,89.27348647270897,88.63,89.32348647270896
746,88.9647013725559,89.07,89.01470137255589
747,88.5479329062658,88.76,88.5979329062658
748,88.94355630450383,88.35,88.99355630450383
749,88.37756836897302,88.32756836897302,88.42756836897301
750,88.46939985166915,88.2,88.51939985166915
751,88.0801855705022,88.27,88.13018557050219
752,87.00874322084623,86.95874322084623,88.06
753,87.62432158053662,86.81,87.67432158053661
754,88.02617912206019,87.97617912206019,87.6
755,87.9218170766558,87.8718170766558,88.0
756,88.02038711685171,87.72,88.0703871168517
757,87.9634177021787,87.82,88.0134177021787
758,88.47106553727336,87.76,88.52106553727336
759,88.81460456075774,88.76460456075775,88.45
760,89.2736699827855,88.61,89.3236699827855
761,89.30426735843628,89.07,89.35426735843627
762,89.90967463250807,89.85967463250807,89.28
763,90.75687157524544,89.71,90.80687157524544
764,91.04578210501244,90.99578210501244,91.09578210501243
765,90.11996716028352,90.87,90.16996716028352
766,89.8958465932176,89.94,89.9458465932176
767,89.9618998922321,89.7,90.0118998922321
768,89.99553316561428,89.94553316561428,89.94
769,90.28913915713596,90.23913915713597,90.33913915713596
770,90.90634468162847,90.11,90.95634468162847
771,90.59660979647015,90.73,90.64660979647014
772,89.67460557014643,90.42,89.72460557014642
773,89.10725420571106,89.5,89.15725420571106
774,88.74623182624957,88.91,88.79623182624957
775,88.4530813533414,88.4030813533414,88.72
776,88.90351253231383,88.85351253231383,88.95351253231382
777,88.82734000185036,88.77734000185036,88.85
778,88.38213550635408,88.33213550635408,88.8
779,88.06291563239824,88.18,88.11291563239824
780,87.79728353370376,87.74728353370377,88.04
781,87.93425210780323,87.6,87.98425210780323
782,87.27301883639738,87.22301883639739,87.91
783,88.66744407709515,88.61744407709516,88.71744407709515
784,88.54636067937206,88.49636067937206,88.62
785,87.82946395023681,87.77946395023682,87.87946395023681
786,88.40772297758194,88.35772297758194,88.45772297758194
787,88.15909292000246,88.10909292000247,88.20909292000246
788,89.01993784700811,87.98,89.0699378470081
789,90.38382037100878,88.82,90.43382037100878
790,90.08027510012231,90.03027510012231,90.1302751001223
791,89.81414530296105,89.91,89.86414530296105
792,90.05270767777364,89.61,90.10270767777364
793,90.48533956077438,90.43533956077438,90.03
794,90.73458294344626,90.29,90.78458294344625
795,90.39904720946929,90.53,90.44904720946928
796,90.22512706082179,90.2,90.27512706082179
797,90.42602894312515,90.37602894312515,90.2
798,90.02081475447564,90.23,90.07081475447563
799,89.85221121685306,89.80221121685307,90.0
800,89.57824258934593,89.65,89.62824258934593
801,90.09763286252083,90.04763286252083,89.55
802,89.8420499455718,89.7920499455718,90.07
803,89.96166730704196,89.64,90.01166730704196
804,89.476075916129,89.42607591612901,89.526075916129
805,89.34203916001971,89.29203916001971,89.3920391600197
806,89.37313443698355,89.32313443698355,89.32
807,89.18688826667871,89.13688826667871,89.35
808,89.06525256303682,89.01525256303682,89.16
809,89.19425842401749,89.1442584240175,89.04
810,88.77272380155866,88.72272380155866,88.82272380155865
811,89.41007550685185,89.36007550685186,88.72
812,89.59764005078226,89.54764005078226,89.64764005078226
813,88.74364165471013,89.4,88.79364165471013
814,89.36155440456872,89.31155440456872,88.72
815,89.77523276291197,89.72523276291197,89.34
816,89.84268093123092,89.58,89.89268093123091
817,90.48106180767735,89.64,90.53106180767735
818,89.29544853954253,90.28,89.34544853954253
819,89.54190274509853,89.49190274509853,89.27
820,89.06955625693404,89.01955625693404,89.11955625693403
821,89.98681714471718,89.93681714471718,89.02
822,90.74586065171266,90.69586065171266,89.94
823,91.5090320041908,91.4590320041908,90.72
824,91.47527153030215,91.31,91.52527153030215
825,92.42666133884727,91.28,92.47666133884726
826,92.03017687080411,92.23,92.08017687080411
827,91.8834256795998,91.8334256795998,91.9334256795998
828,92.25316160633933,91.71,92.30316160633933
829,91.64726516590726,92.05,91.69726516590725
830,91.76604240766432,91.71604240766432,91.62
831,92.60304044932514,92.55304044932514,91.74
832,93.54171709676062,92.4,93.59171709676062
833,93.14252296845987,93.34,93.19252296845987
834,93.2255718363564,93.1755718363564,93.27557183635639
835,93.19724290311068,93.05,93.24724290311067
836,92.69559667202073,93.0,92.74559667202072
837,92.45127271223338,92.40127271223338,92.67
838,92.31888276898012,92.26888276898012,92.43
839,92.11640897994342,92.12,92.16640897994341
840,92.00865699650376,91.95865699650376,92.09
841,92.49333284866498,91.81,92.54333284866497
842,91.74328845700245,91.69328845700245,91.79328845700245
843,91.69418357308814,91.64418357308814,91.74418357308814
844,91.29018871045297,91.24018871045297,91.67
845,91.11096928725541,91.06096928725542,91.27
846,91.04160685479684,90.99160685479684,91.09
847,90.35394707633569,90.30394707633569,90.40394707633568
848,90.26693109822347,90.21693109822347,90.3
849,89.32102171298195,89.27102171298195,90.24
850,89.01404949828692,88.96404949828693,89.3
851,88.39791072855465,88.34791072855465,88.99
852,88.37744999382467,88.32744999382467,88.37
853,87.55066588467172,87.50066588467172,88.35
854,87.61690540373418,87.56690540373418,87.66690540373418
855,87.24236413679142,87.19236413679143,87.57
856,86.83376645960743,86.78376645960743,87.19
857,87.03171489088459,86.98171489088459,86.78
858,86.85854038231402,86.80854038231402,87.01
859,87.20695732094917,87.15695732094918,86.83
860,87.71613023565828,87.66613023565829,87.18
861,87.76788165664784,87.52,87.81788165664784
862,88.54207059333771,88.49207059333771,87.74
863,88.0997042209125,88.34,88.1497042209125
864,88.50833503828086,88.45833503828086,88.07
865,87.83935078737697,88.31,87.88935078737697
866,87.80042418827585,87.64,87.85042418827585
867,87.32224357216343,87.27224357216343,87.78
868,88.28891314143026,88.23891314143026,87.3
869,88.2263831630082,88.09,88.27638316300819
870,88.28242761511135,88.03,88.33242761511134
871,88.33654692139203,88.08,88.38654692139202
872,88.66514704141444,88.14,88.71514704141444
873,88.4546751171669,88.4046751171669,88.64
874,88.97052113929495,88.25,89.02052113929494
875,89.58109606809903,89.53109606809903,89.63109606809903
876,89.28442659209577,89.41,89.33442659209577
877,90.34299525073936,89.11,90.39299525073936
878,90.86897671130825,90.17,90.91897671130825
879,90.00819102134784,90.69,90.05819102134784
880,90.01751007410694,89.83,90.06751007410693
881,89.80697718714691,89.82,89.85697718714691
882,90.83047623922195,90.78047623922195,89.78
883,91.3368636726768,91.2868636726768,91.3868636726768
884,90.35648770475997,91.16,90.40648770475997
885,90.09701974621244,90.18,90.14701974621244
886,90.22667463627788,90.17667463627788,90.27667463627787
887,90.81370314054475,90.76370314054475,90.18
888,90.48311708408485,90.43311708408486,90.53311708408485
889,91.1880638981459,90.28,91.2380638981459
890,90.34156776269879,90.99,90.39156776269878
891,90.81896765046176,90.76896765046176,90.32
892,90.5769572566899,90.62,90.62695725668989
893,90.1803057120284,90.1303057120284,90.2303057120284
894,90.84289681517667,90.79289681517668,90.13
895,91.20091183464429,91.15091183464429,91.25091183464428
896,91.63623413696058,91.0,91.68623413696058
897,91.46653309155948,91.41653309155949,91.51653309155948
898,91.63164122737676,91.29,91.68164122737676
899,91.5278916550807,91.46,91.57789165508069
900,91.33299156821164,91.35,91.38299156821164
901,92.10408630528651,92.05408630528652,92.15408630528651
902,92.71488515593057,92.66488515593058,92.05
903,93.78858423774827,93.73858423774827,93.83858423774826
904,94.4757881353119,93.61,94.5257881353119
905,94.48978558743929,94.3,94.53978558743928
906,94.02107617911948,94.31,94.07107617911947
907,93.3261188578535,93.82,93.3761188578535
908,93.11030975073531,93.06030975073531,93.3
909,93.0175687761579,92.9675687761579,93.0675687761579
910,92.77477286756584,92.72477286756585,92.97
911,92.63837524513858,92.58837524513858,92.72
912,92.87565873431433,92.82565873431433,92.59
913,93.33751559846317,93.28751559846317,92.83
914,92.99694622506976,92.94694622506977,93.31
915,93.27621818051813,92.8,93.32621818051813
916,94.47054118938422,93.08,94.52054118938422
917,94.1404696787046,94.27,94.1904696787046
918,93.95492627793472,93.94,94.00492627793471
919,93.32264717811299,93.27264717811299,93.93
920,94.04972339853656,93.99972339853656,93.3
921,94.5343949354899,93.85,94.5843949354899
922,93.89927152633443,94.33,93.94927152633443
923,93.21152120171072,93.16152120171073,93.87
924,93.19388589755148,93.14388589755148,93.19
925,92.960312402507,92.99,93.010312402507
926,93.68346791753291,93.63346791753291,92.94
927,93.02607576549279,92.9760757654928,93.07607576549279
928,93.17419534398626,92.85,93.22419534398625
929,93.66247771030645,92.97,93.71247771030644
930,94.08275284893925,94.03275284893925,93.64
931,94.27007989943341,93.88,94.32007989943341
932,93.98080810637155,94.07,94.03080810637155
933,94.10771891371135,94.05771891371135,93.96
934,94.35259778818666,94.30259778818666,94.08
935,94.93924071474413,94.88924071474413,94.98924071474413
936,95.02465979973483,94.76,95.07465979973483
937,95.51831279512695,94.82,95.56831279512694
938,95.80898240249925,95.75898240249926,95.49
939,95.37615825237175,95.61,95.42615825237175
940,94.96917776256151,94.91917776256152,95.01917776256151
941,94.43302819608519,94.38302819608519,94.92
942,93.39471981541656,93.34471981541657,94.38
943,93.05309087820139,93.00309087820139,93.34
944,93.3228556975795,93.2728556975795,93.03
945,93.01260677914337,92.96260677914337,93.3
946,92.88555140678879,92.8355514067888,92.99
947,93.36679078801151,92.69,93.41679078801151
948,92.73328056220436,92.68328056220436,92.78328056220435
949,93.39719739846483,92.56,93.44719739846482
950,92.6949399600073,93.2,92.7449399600073
951,92.97486607097134,92.92486607097135,93.02486607097134
952,92.6714446675049,92.6214446675049,92.7214446675049
953,93.014073639879,92.47,93.064073639879
954,92.24052469244803,92.19052469244804,92.99
955,91.99210788472631,91.94210788472631,92.0421078847263
956,92.09962106407667,92.04962106407667,91.94
957,91.33982477419099,91.28982477419099,92.05
958,91.35294908132812,91.30294908132812,91.31
959,90.80868929542231,90.75868929542231,91.33
960,90.8978574308857,90.8478574308857,90.78
961,90.57793888006935,90.52793888006936,90.87
962,90.47137935872621,90.42137935872621,90.55
963,90.61560158253637,90.56560158253637,90.45
964,90.53588146142296,90.48588146142296,90.59
965,91.40487766129174,91.35487766129174,90.51
966,91.33460853869973,91.28460853869973,91.38
967,90.14684075905753,91.13,90.19684075905752
968,89.97506749836627,89.92506749836627,90.02506749836627
969,91.0360185295645,90.9860185295645,89.93
970,91.19177173795691,91.14177173795692,91.01
971,91.02117935437205,90.99,91.07117935437205
972,91.25000613256633,90.82,91.30000613256632
973,91.53068512983043,91.48068512983043,91.23
974,91.72255972166592,91.33,91.77255972166591
975,91.66855150997915,91.52,91.71855150997915
976,92.44690090623286,92.39690090623286,92.49690090623285
977,92.1247143782827,92.27,92.1747143782827
978,91.97553762188683,91.95,92.02553762188683
979,91.3337820475902,91.28378204759021,91.3837820475902
980,91.97233551170486,91.92233551170486,91.28
981,91.58229377277807,91.53229377277808,91.95
982,92.44891590442933,91.38,92.49891590442932
983,93.30855262545344,93.25855262545345,92.42
984,92.969728081933,93.11,93.019728081933
985,93.33049644265381,92.77,93.38049644265381
986,92.78531914028302,92.73531914028302,92.83531914028302
987,93.21453226676894,92.61,93.26453226676894
988,93.35824891241029,93.01,93.40824891241029
989,93.43568517624813,93.16,93.48568517624813
990,93.49924261288807,93.44924261288807,93.54924261288807
991,93.70705156101255,93.32,93.75705156101255
992,94.28957835957054,93.53,94.33957835957054
993,93.90535455918187,94.11,93.95535455918187
994,93.75943029643004,93.73,93.80943029643004
995,93.68248576049459,93.56,93.73248576049458
996,93.96258345410132,93.91258345410132,93.66
997,93.55430609051415,93.76,93.60430609051414
998,94.27175597209715,94.22175597209716,93.53
999,94.01977273883179,93.9697727388318,94.25
